date,ticker,open,high,low,close,adj_close,volume,ret,ret_z,ret_mu,ret_sd,log_volume,volz,range,range_pct,has_history,anomaly_flag_rule,type_rule,why_rule
2017-09-21,AMZN,48.56549835205078,48.584999084472656,48.10100173950195,48.23249816894531,48.23249816894531,46752000,-0.008795663989611957,-0.7340959479559338,,,17.660367593532563,-1.1344575800199204,0.010034672955885306,23.809523809523807,True,0,,
2017-09-22,AMZN,48.05049896240234,48.28049850463867,47.72100067138672,47.755001068115234,47.755001068115234,52836000,-0.009899903985017278,-0.8163136906839172,,,17.78270333452589,-0.476406364712189,0.011716005041103752,41.269841269841265,True,0,,
2017-09-25,AMZN,47.46549987792969,47.47100067138672,46.64450073242188,46.98949813842773,46.98949813842773,102480000,-0.016029796096028393,-1.3269408008209358,,,18.445178215552755,2.7228460906529066,0.01758903524634433,71.42857142857143,True,1,volume_shock,volz > 2.5
2017-09-26,AMZN,47.27450180053711,47.43149948120117,46.587501525878906,46.93000030517578,46.93000030517578,71296000,-0.0012661942691252204,-0.03820062330655726,,,18.08235078282904,0.9840866834218284,0.017984188149028916,73.01587301587301,True,0,,
2017-09-27,AMZN,47.400001525878906,47.76499938964844,47.165000915527344,47.54349899291992,47.54349899291992,62978000,0.013072633363619968,1.191044641233985,,,17.958296017019865,0.35936734457545305,0.012619989837316018,46.03174603174603,True,0,,
2017-09-28,AMZN,47.59299850463867,47.98500061035156,47.505001068115234,47.81999969482422,47.81999969482422,50452000,0.005815741536933761,0.5592209317040607,,,17.73653294718922,-0.7547339471802318,0.010037631645745927,22.22222222222222,True,0,,
2017-09-29,AMZN,48.00550079345703,48.24150085449219,47.91899871826172,48.067501068115234,48.067501068115234,50876000,0.005175687471152379,0.4796972132718009,,,17.74490185755351,-0.6756935683327217,0.006709359318959793,0.0,True,0,,
2017-10-02,AMZN,48.20000076293945,48.365501403808594,47.60599899291992,47.95949935913086,47.95949935913086,48858000,-0.0022468758846300174,-0.1948328651282341,,,17.704428689677325,-0.8301380031059957,0.015836329007551924,66.66666666666666,True,0,,
2017-10-03,AMZN,47.900001525878906,48.18450164794922,47.51850128173828,47.85499954223633,47.85499954223633,53332000,-0.002178918009798525,-0.2092988570280193,,,17.792047084217486,-0.3449749958091525,0.013917048847177033,58.730158730158735,True,0,,
2017-10-04,AMZN,47.71049880981445,48.38949966430664,47.70249938964844,48.272499084472656,48.272499084472656,50548000,0.008724261753839224,0.8164493225821372,,,17.73843393786071,-0.6116174416055256,0.014231711382002674,60.317460317460316,True,0,,
2017-10-05,AMZN,48.5,49.07550048828125,48.48199844360352,49.04249954223633,49.04249954223633,64584000,0.015951120666370278,1.4538071206656524,,,17.98347726005699,0.571826489348077,0.01210179028837207,44.44444444444444,True,0,,
2017-10-06,AMZN,48.78200149536133,49.78749847412109,48.78200149536133,49.479000091552734,49.479000091552734,75642000,0.00890045477678969,0.802967629701778,,,18.14152224244146,1.2744096346338993,0.020321691564082783,85.71428571428571,True,0,,
2017-10-09,AMZN,49.6619987487793,49.92499923706055,49.375,49.54949951171875,49.54949951171875,58772000,0.0014248351833214823,0.1368911225792904,,,17.889176108977974,-0.05073406817731892,0.011099995811874321,34.92063492063492,True,0,,
2017-10-10,AMZN,49.83349990844727,49.897499084472656,49.005001068115234,49.36000061035156,49.36000061035156,61698000,-0.003824436235170703,-0.3554030837615723,,,17.937762073439384,0.15555274066924552,0.018081402052702793,79.36507936507937,True,0,,
2017-10-11,AMZN,49.5634994506836,49.775001525878906,49.334999084472656,49.75,49.75,46742000,0.007901122058873167,0.7634424055633263,,,17.660153676061107,-1.341096157680125,0.0088442701790201,12.698412698412698,True,0,,
2017-10-12,AMZN,49.84049987792969,50.422000885009766,49.619998931884766,50.04650115966797,50.04650115966797,81346000,0.005959822304883788,0.5599385737298431,,,18.214222220168427,1.486817327716821,0.016025135314980347,69.84126984126983,True,0,,
2017-10-13,AMZN,50.34999847412109,50.38850021362305,50.05149841308594,50.14699935913086,50.14699935913086,48630000,0.0020080964130191337,0.18312797136742762,,,17.69975118237997,-1.1015509185118493,0.0067202784781528,1.5873015873015872,True,0,,
2017-10-16,AMZN,50.422000885009766,50.47850036621094,50.05199813842773,50.31700134277344,50.31700134277344,40178000,0.0033900729019715747,0.3225712876459548,,,17.50883014010423,-1.9353991765413028,0.008476304557136825,12.698412698412698,True,0,,
2017-10-17,AMZN,50.27949905395508,50.57350158691406,50.21900177001953,50.45650100708008,50.45650100708008,46394000,0.0027724160936446474,0.28479376077664226,,,17.652680698490354,-1.0383099697572105,0.007025850184197031,3.1746031746031744,True,0,,
2017-10-18,AMZN,50.4635009765625,51.115501403808594,49.82749938964844,49.84999847412109,49.84999847412109,49994000,-0.012020305032128253,-1.1200471415375755,,,17.727413556191845,-0.5994327852155504,0.0258375537329014,93.65079365079364,True,0,,
2017-10-19,AMZN,49.5,49.5525016784668,49.012001037597656,49.33050155639648,49.33050155639648,62164000,-0.010421202279360164,-0.9386267723048553,,,17.94528661201764,0.4197053556821779,0.010956722997255969,33.33333333333333,True,0,,
2017-10-20,AMZN,49.67649841308594,49.73099899291992,49.09999847412109,49.14550018310547,49.14550018310547,47302000,-0.0037502431042487627,-0.29821099605810336,,,17.672063135866345,-0.8480922479378169,0.012839436295242987,49.2063492063492,True,0,,
2017-10-23,AMZN,49.33649826049805,49.3390007019043,48.125,48.31499862670898,48.31499862670898,69882000,-0.016898832106748807,-1.520703782031884,,,18.062318663312844,0.9371906767204465,0.025126787465811623,90.47619047619048,True,0,,
2017-10-24,AMZN,48.45000076293945,48.99250030517578,48.25,48.79499816894531,48.79499816894531,54478000,0.009934793664073238,1.0263447593914732,,,17.813307508412144,-0.26164608924910315,0.015216729850157717,65.07936507936508,True,0,,
2017-10-25,AMZN,48.900001525878906,49.22200012207031,48.3120002746582,48.64550018310547,48.64550018310547,60662000,-0.0030637973450112765,-0.17907429069093625,,,17.920828030337304,0.4406843117318877,0.018706763091895423,79.36507936507937,True,0,,
2017-10-26,AMZN,49.01649856567383,49.14500045776367,48.4275016784668,48.62149810791016,48.62149810791016,112374000,-0.0004934079227257859,0.05594890008286839,,,18.537343151940046,4.054720806017306,0.014756821719159373,60.317460317460316,True,1,volume_shock,volz > 2.5
2017-10-27,AMZN,52.90700149536133,55.27899932861328,52.52750015258789,55.04750061035156,55.04750061035156,331300000,0.13216381132847,12.950019313144017,,,19.618534867270125,7.690673393349952,0.049984089114265384,100.0,True,1,spike + volume_shock,|ret_z| > 2.5; volz > 2.5; range_pct > 95
2017-10-30,AMZN,54.7504997253418,56.13949966430664,54.678001403808594,55.54249954223633,55.54249954223633,132262000,0.008992214476522209,0.37225784950019847,,,18.700295361826385,1.7173163013490742,0.026313152496615245,96.82539682539682,True,1,range_spike,range_pct > 95
2017-10-31,AMZN,55.45000076293945,55.527000427246094,55.055999755859375,55.26399993896485,55.26399993896485,69540000,-0.005014171230441233,-0.36266387742577144,,,18.05741268454399,0.1326035663273413,0.008522739430857438,15.873015873015872,True,0,,
2017-11-01,AMZN,55.27000045776367,55.44850158691406,54.83700180053711,55.18399810791016,55.18399810791016,75110000,-0.0014476301234627176,-0.17155830656755341,,,18.134464263662196,0.26567635479242824,0.011081106975634296,33.33333333333333,True,0,,
2017-11-02,AMZN,54.89049911499024,55.09700012207031,54.34349822998047,54.71099853515625,54.71099853515625,73698000,-0.008571317573420112,-0.552346921626727,,,18.115486219749286,0.18936242200125733,0.013772402483307954,58.730158730158735,True,0,,
2017-11-03,AMZN,54.557498931884766,55.63399887084961,54.42599868774414,55.58000183105469,55.58000183105469,75030000,0.015883521031699654,0.7378091308821514,,,18.13339859152191,0.19112199514955217,0.021734439426205857,90.47619047619048,True,0,,
2017-11-06,AMZN,55.45750045776367,56.27050018310547,55.4384994506836,56.03300094604492,56.03300094604492,67622000,0.008150397626239814,0.3221016711215882,,,18.029443931854832,-0.05533731672211351,0.014848405731883159,63.49206349206349,True,0,,
2017-11-07,AMZN,56.23699951171875,56.52999877929688,55.875,56.15850067138672,56.15850067138672,53780000,0.0022397466354273643,0.004924007957109508,,,17.800412208804993,-0.5519860066293568,0.011663395059808106,38.095238095238095,True,0,,
2017-11-08,AMZN,56.14099884033203,56.777000427246094,55.95550155639648,56.64400100708008,56.64400100708008,51630000,0.008645179801616942,0.33134934458247617,,,17.75961345685583,-0.6305256068040991,0.014502839775511889,60.317460317460316,True,0,,
2017-11-09,AMZN,56.29800033569336,56.48099899291992,55.78850173950195,56.45650100708008,56.45650100708008,74654000,-0.003310147529595686,-0.32737420403991857,,,18.128374663903084,0.20184868636909498,0.012266032096660122,42.857142857142854,True,0,,
2017-11-10,AMZN,56.30500030517578,56.587501525878906,56.20299911499024,56.26750183105469,56.26750183105469,43598000,-0.0033476955293720856,-0.3171133873492899,,,17.5905218357075,-1.0440384989439566,0.006833472224218304,3.1746031746031744,True,0,,
2017-11-13,AMZN,56.150001525878906,56.994998931884766,56.117000579833984,56.45849990844727,56.45849990844727,58368000,0.0033944652095283523,0.05794233892410213,,,17.88227835241614,-0.3204738178596627,0.01555121644171449,68.25396825396825,True,0,,
2017-11-14,AMZN,56.50550079345703,56.900001525878906,56.19449996948242,56.84199905395508,56.84199905395508,62768000,0.0067925847503862435,0.23599406122206446,,,17.954955947431472,-0.18250300319188795,0.012411624646184843,44.44444444444444,True,0,,
2017-11-15,AMZN,56.35049819946289,56.587501525878906,56.08150100708008,56.33449935913086,56.33449935913086,78574000,-0.00892825205430392,-0.6133546107339333,,,18.17955141387268,0.27555169112158656,0.0089820718131014,19.047619047619047,True,0,,
2017-11-16,AMZN,56.507999420166016,56.90800094604492,56.50249862670898,56.86449813842773,56.86449813842773,44266000,0.009408067619774974,0.36089109143104353,,,17.605727445984126,-1.1149204522372314,0.007131027840056069,6.349206349206349,True,0,,
2017-11-17,AMZN,56.91400146484375,56.93999862670898,56.29050064086914,56.49399948120117,56.49399948120117,48268000,-0.006515465173448587,-0.5051200157883247,,,17.69227937317563,-0.8881141719421703,0.011496760572881059,36.507936507936506,True,0,,
2017-11-20,AMZN,56.48849868774414,56.67100143432617,56.12749862670898,56.31549835205078,56.31549835205078,43278000,-0.0031596475871705776,-0.3236362839386573,,,17.583154980713864,-1.0939837922326834,0.009651034324859213,23.809523809523807,True,0,,
2017-11-21,AMZN,56.64300155639648,57.0,56.40999984741211,56.9744987487793,56.9744987487793,49588000,0.01170193669616193,0.4908640278428391,,,17.719259426940173,-0.7688468247345172,0.010355512826701817,28.57142857142857,True,0,,
2017-11-22,AMZN,57.04999923706055,58.01350021362305,57.04999923706055,57.80799865722656,57.80799865722656,71106000,0.014629350441896172,0.6315560416586828,,,18.07968227939864,0.07557487638443758,0.01666726056848282,74.60317460317461,True,0,,
2017-11-24,AMZN,58.03499984741211,59.34199905395508,58.03499984741211,59.29999923706055,59.29999923706055,70560000,0.025809587159050906,1.2154971681761508,,,18.07197396966281,0.03061706950804862,0.022040459078558255,92.06349206349206,True,0,,
2017-11-27,AMZN,60.132999420166016,60.670501708984375,59.557498931884766,59.791500091552734,59.791500091552734,134880000,0.008288378765863635,0.24116521853041334,,,18.71989605221782,1.4623010100464282,0.018614732451859874,82.53968253968253,True,0,,
2017-11-28,AMZN,60.24399948120117,60.266998291015625,59.42599868774414,59.68000030517578,59.68000030517578,91188000,-0.0018648099848008748,-0.307318497716442,,,18.328433867439923,0.55490995406342,0.014091816336645498,58.730158730158735,True,0,,
2017-11-29,AMZN,59.7400016784668,59.7400016784668,57.259498596191406,58.0634994506836,58.0634994506836,185150000,-0.027086140184754415,-1.6447326496507377,,,19.036676865323894,3.3092609274678964,0.04272052331916737,98.4126984126984,True,1,volume_shock,volz > 2.5; range_pct > 95
2017-11-30,AMZN,58.35499954223633,58.92850112915039,58.0,58.837501525878906,58.837501525878906,90184000,0.013330269145295004,0.5377832858199405,,,18.317362585706505,0.8233463913528586,0.015780770853126753,68.25396825396825,True,0,,
2017-12-01,AMZN,58.602500915527344,58.98249816894531,57.59999847412109,58.11750030517578,58.11750030517578,82142000,-0.012237114119919568,-0.8024785463159237,,,18.22396001486926,0.5137834118067591,0.023788010282009744,90.47619047619048,True,0,,
2017-12-04,AMZN,58.692501068115234,58.7599983215332,56.400001525878906,56.6974983215332,56.6974983215332,118638000,-0.02443329420890661,-1.4273788940221377,,,18.591587397931022,1.5277215868543108,0.041624354963082935,96.82539682539682,True,1,range_spike,range_pct > 95
2017-12-05,AMZN,56.41299819946289,57.9635009765625,56.23699951171875,57.07849884033203,57.07849884033203,81596000,0.00671988235950316,0.2057729454353648,,,18.217290799124992,0.39708765119420486,0.030247842881666556,95.23809523809523,True,1,range_spike,range_pct > 95
2017-12-06,AMZN,56.89950180053711,57.79449844360352,56.80400085449219,57.61750030517578,57.61750030517578,57066000,0.009443161186693416,0.342976151949067,,,17.85971905069258,-0.5631097218662795,0.017190915674319157,71.42857142857143,True,0,,
2017-12-07,AMZN,57.829498291015625,58.15950012207031,57.54999923706055,57.98949813842773,57.98949813842773,50232000,0.00645633412212665,0.19104774892925003,,,17.732162831776083,-0.8738928703530986,0.01051053905579275,23.809523809523807,True,0,,
2017-12-08,AMZN,58.52000045776367,58.63949966430664,57.85499954223633,58.09999847412109,58.09999847412109,61002000,0.0019055232281814938,-0.06117804482799493,,,17.926417208485354,-0.35133191898678034,0.013502584211249932,49.2063492063492,True,0,,
2017-12-11,AMZN,58.22999954223633,58.494998931884766,57.84999847412109,58.44599914550781,58.44599914550781,47270000,0.00595526128181989,0.1583721139173497,,,17.671386402769418,-1.0521835059966285,0.01103583593733899,26.984126984126984,True,0,,
2017-12-12,AMZN,58.32550048828125,58.68000030517578,58.08050155639648,58.25400161743164,58.25400161743164,44718000,-0.0032850414208537293,-0.32386174243685584,,,17.615886663091885,-1.114989231261848,0.010291117041475704,19.047619047619047,True,0,,
2017-12-13,AMZN,58.5,58.54349899291992,58.01350021362305,58.20650100708008,58.20650100708008,52336000,-0.0008154051057901457,-0.17889533140259772,,,17.773195028760302,-0.713712695357304,0.009105491141486196,14.285714285714285,True,0,,
2017-12-14,AMZN,58.18550109863281,58.89649963378906,58.122501373291016,58.7130012512207,58.7130012512207,64286000,0.008701781336744707,0.3137460315481344,,,17.978852436107893,-0.16499904539619414,0.013182740517492362,49.2063492063492,True,0,,
2017-12-15,AMZN,58.95149993896485,59.13750076293945,58.46649932861328,58.95700073242188,58.95700073242188,95572000,0.004155799839922203,0.06392571668972298,,,18.37539044809256,0.8543810481161461,0.011381200298358663,33.33333333333333,True,0,,
2017-12-18,AMZN,59.368499755859375,59.73899841308594,59.045501708984375,59.52899932861328,59.52899932861328,58952000,0.009701962262080421,0.3424066681634979,,,17.892234111428973,-0.4096351829827035,0.011649728903946577,36.507936507936506,True,0,,
2017-12-19,AMZN,59.45750045776367,59.64849853515625,58.95700073242188,59.36899948120117,59.36899948120117,51756000,-0.0026877630938977326,-0.32251557601001235,,,17.76205092541798,-0.7975149438113431,0.011647455890735138,34.92063492063492,True,0,,
2017-12-20,AMZN,59.525001525878906,59.54999923706055,58.79999923706055,58.88100051879883,58.88100051879883,47424000,-0.008219760593352499,-0.6085479705805774,,,17.674638987637895,-1.042939733711828,0.012737555296135787,47.61904761904761,True,0,,
2017-12-21,AMZN,58.79499816894531,58.95849990844727,58.38199996948242,58.73799896240234,58.73799896240234,42462000,-0.00242865364271172,-0.3040409324529691,,,17.564120116285977,-1.3641747512918905,0.009814769810831712,17.46031746031746,True,0,,
2017-12-22,AMZN,58.604000091552734,58.73099899291992,58.39149856567383,58.417999267578125,58.417999267578125,31702000,-0.005447916178231371,-0.470880710599714,,,17.271890328339975,-2.078720716863329,0.005811572315084673,0.0,True,0,,
2017-12-26,AMZN,58.417999267578125,58.91600036621094,58.02750015258789,58.8380012512207,58.8380012512207,40104000,0.007189598906302885,0.18957700368281213,,,17.506986637925475,-1.2472360719907436,0.015100788516411633,65.07936507936508,True,0,,
2017-12-27,AMZN,58.99549865722656,59.36449813842773,58.78049850463867,59.11299896240234,59.11299896240234,37344000,0.004673811233108838,0.04855352392299592,,,17.435682814068418,-1.3086853710902733,0.009879377531843663,20.634920634920633,True,0,,
2017-12-28,AMZN,59.45000076293945,59.505001068115234,59.21900177001953,59.30500030517578,59.30500030517578,36834000,0.0032480392831288896,-0.020291752903151265,,,17.421931889637687,-1.2431374732956093,0.004822515751184354,0.0,True,0,,
2017-12-29,AMZN,59.11750030517578,59.20000076293945,58.375,58.4734992980957,58.4734992980957,53768000,-0.01402075715034623,-0.9393476634555181,,,17.80018905263194,-0.23087845606716562,0.014108968555714961,58.730158730158735,True,0,,
2018-01-02,AMZN,58.59999847412109,59.5,58.5255012512207,59.45050048828125,59.45050048828125,53890000,0.016708444028718628,0.7113684950893425,,,17.80245548990968,-0.10776874931547703,0.01639176694519818,74.60317460317461,True,0,,
2018-01-03,AMZN,59.415000915527344,60.27450180053711,59.415000915527344,60.209999084472656,60.209999084472656,62176000,0.012775310383486449,0.4854679634346442,,,17.945479631159305,0.4116211019424076,0.014275052284985323,60.317460317460316,True,0,,
2018-01-04,AMZN,60.25,60.79349899291992,60.233001708984375,60.47949981689453,60.47949981689453,60442000,0.004476012896857506,0.03454685272225615,,,17.91719478548976,0.37844641717742783,0.009267558191329087,17.46031746031746,True,0,,
2018-01-05,AMZN,60.8754997253418,61.45700073242188,60.5,61.45700073242188,61.45700073242188,70894000,0.016162516530176196,0.6550503870183101,,,18.076696361687222,1.2148746297228927,0.01557187498603414,69.84126984126983,True,0,,
2018-01-08,AMZN,61.79999923706055,62.65399932861328,61.60150146484375,62.34349822998047,62.34349822998047,85590000,0.014424678832250848,0.5630687756965396,,,18.265079011857793,2.0686163923858465,0.016882239425945363,76.19047619047619,True,0,,
2018-01-09,AMZN,62.845001220703125,62.96649932861328,62.0880012512207,62.6349983215332,62.6349983215332,73226000,0.0046757095740346255,0.04377166579378022,,,18.10906110712289,1.2353928523040878,0.014025674158764373,53.96825396825397,True,0,,
2018-01-10,AMZN,62.25749969482422,62.71649932861328,61.86149978637695,62.71649932861328,62.71649932861328,53720000,0.0013012055442500614,-0.1367399074054906,,,17.799295929619312,-0.00027904557914614923,0.013632768910720275,50.79365079365079,True,0,,
2018-01-11,AMZN,62.98699951171875,63.8385009765625,62.823001861572266,63.83399963378906,63.83399963378906,62500000,0.01781828254348916,0.7300929612486763,,,17.95067711470663,0.5776637502287606,0.015908436269324776,73.01587301587301,True,0,,
2018-01-12,AMZN,63.66949844360352,65.28800201416016,63.66949844360352,65.26000213623047,65.26000213623047,108874000,0.022339231610462695,0.9565903584167904,,,18.505701808249754,2.56126998113511,0.024800850713703654,88.88888888888889,True,1,volume_shock,volz > 2.5
2018-01-16,AMZN,66.1500015258789,66.99700164794922,64.61499786376953,65.24299621582031,65.24299621582031,144414000,-0.0002605871874575838,-0.24293696256978725,,,18.788194732631958,3.0593944216107585,0.03650972399091157,95.23809523809523,True,1,volume_shock,volz > 2.5; range_pct > 95
2018-01-17,AMZN,65.61199951171875,65.69999694824219,64.04399871826172,64.75,64.75,105076000,-0.00755630863716783,-0.6215306859302122,,,18.470194455821826,1.5670794983985492,0.025575262239080597,88.88888888888889,True,0,,
2018-01-18,AMZN,64.69750213623047,65.2300033569336,64.20099639892578,64.66600036621094,64.66600036621094,80538000,-0.0012972916415299185,-0.28513263131505423,,,18.204239680697828,0.7359723848660691,0.015912642689828175,69.84126984126983,True,0,,
2018-01-19,AMZN,65.5999984741211,65.6500015258789,64.64949798583984,64.72899627685547,64.72899627685547,91570000,0.0009741736041779525,-0.16354702648819147,,,18.332614265083915,1.1134275541868264,0.015456806031098664,61.904761904761905,True,0,,
2018-01-22,AMZN,64.8584976196289,66.37249755859375,64.83300018310547,66.3655014038086,66.3655014038086,82802000,0.025282411609683475,1.0951033247935131,,,18.231962773653144,0.7698490957322629,0.023197253737616337,84.12698412698413,True,0,,
2018-01-23,AMZN,66.90450286865234,68.24500274658203,66.86699676513672,68.12699890136719,68.12699890136719,103386000,0.02654236704761037,1.126425006033596,,,18.453980114353293,1.274982671231189,0.02022701724231769,79.36507936507937,True,0,,
2018-01-24,AMZN,68.74099731445312,69.40799713134766,66.9000015258789,67.87550354003906,67.87550354003906,136150000,-0.0036915667119321594,-0.4679394364457943,,,18.729267777084043,1.8448139528804888,0.036949937380417505,95.23809523809523,True,1,range_spike,range_pct > 95
2018-01-25,AMZN,68.4000015258789,68.91699981689453,67.88099670410156,68.89749908447266,68.89749908447266,95060000,0.015056912893923968,0.49327768902036295,,,18.370018829150137,0.7724349576331077,0.015036875453530815,55.55555555555556,True,0,,
2018-01-26,AMZN,69.60050201416016,70.12650299072266,69.04550170898438,70.10250091552734,70.10250091552734,97146000,0.017489776074125496,0.6148025930052677,,,18.391725559496944,0.7595325821762343,0.015420295533263137,58.730158730158735,True,0,,
2018-01-29,AMZN,70.45899963378906,71.56950378417969,70.02200317382812,70.88400268554688,70.88400268554688,114038000,0.011147987016343786,0.2677682005391034,,,18.55204228414889,1.1252942016101113,0.021831450704279925,80.95238095238095,True,0,,
2018-01-30,AMZN,70.15850067138672,71.9625015258789,69.5999984741211,71.89099884033203,71.89099884033203,117438000,0.014206254114237371,0.4171516072598475,,,18.581421092712716,1.14376139216556,0.032862292774716736,92.06349206349206,True,0,,
2018-01-31,AMZN,72.56500244140625,73.62899780273438,72.50199890136719,72.54450225830078,72.54450225830078,128494000,0.009090198056924459,0.44420653953258055,,,18.67139276860241,1.4082861973117453,0.015535276503165097,60.317460317460316,True,0,,
2018-02-01,AMZN,72.25,72.99400329589844,69.25700378417969,69.5,69.5,182276000,-0.04196737400527717,-4.294617979565064,,,19.0210325798576,2.4836913080734178,0.05376977714703238,100.0,True,1,crash,|ret_z| > 2.5; range_pct > 95
2018-02-02,AMZN,73.86949920654297,74.9000015258789,70.69999694824219,71.49749755859375,71.49749755859375,222514000,0.02874097206609716,2.054279014842533,,,19.22050057893942,2.8009250251243927,0.05874337873426582,100.0,True,1,volume_shock,volz > 2.5; range_pct > 95
2018-02-05,AMZN,70.13099670410156,72.9489974975586,66.03600311279297,69.5,69.5,229900000,-0.027938006598856924,-2.5595325309525583,,,19.25315498973341,2.420338417598443,0.09946754510454137,100.0,True,1,crash,|ret_z| > 2.5; range_pct > 95
2018-02-06,AMZN,68.072998046875,72.19950103759766,67.5895004272461,72.14199829101562,72.14199829101562,221336000,0.03801436389950541,2.606780275469645,,,19.21519246689279,1.985223955367411,0.06390175930191387,98.4126984126984,True,1,spike,|ret_z| > 2.5; range_pct > 95
2018-02-07,AMZN,72.44999694824219,73.04949951171875,70.75749969482422,70.83899688720703,70.83899688720703,143254000,-0.018061620618718965,-1.6291581865815115,,,18.780129836380446,0.6378827654267006,0.03235505749105898,85.71428571428571,True,0,,
2018-02-08,AMZN,71.48400115966797,71.6875,67.49700164794922,67.5250015258789,67.5250015258789,171572000,-0.046782076355553315,-3.624973319444243,,,18.960513561541266,1.0374892549926493,0.06205847104564338,96.82539682539682,True,1,crash,|ret_z| > 2.5; range_pct > 95
2018-02-09,AMZN,68.67449951171875,69.17500305175781,63.29650115966797,66.9800033569336,66.9800033569336,282830000,-0.008071057484337008,-0.7254636426527495,,,19.460356568397167,2.2327208858831487,0.08776502832888133,98.4126984126984,True,1,range_spike,range_pct > 95
2018-02-12,AMZN,68.2334976196289,69.69049835205078,67.20050048828125,69.3115005493164,69.3115005493164,134778000,0.0348088545167482,2.0833306330677175,,,18.719139538375362,0.11783762162397636,0.035924743282651224,84.12698412698413,True,0,,
2018-02-13,AMZN,69.29650115966797,70.98600006103516,69.17649841308594,70.72550201416016,70.72550201416016,118358000,0.020400675986486094,1.072472427305932,,,18.589224487752976,-0.3438668504098709,0.025584854068436774,77.77777777777779,True,0,,
2018-02-14,AMZN,70.3125,72.60299682617188,70.16799926757812,72.55249786376953,72.55249786376953,119184000,0.025832207585371192,1.3809067392123644,,,18.596179075398194,-0.33719012173569857,0.0335618707872181,82.53968253968253,True,0,,
2018-02-15,AMZN,73.34449768066406,73.4469985961914,71.84200286865234,73.08799743652344,73.08799743652344,113054000,0.007380856462852581,0.20102126681618895,,,18.543376138636386,-0.4614241240927361,0.021959771560754463,66.66666666666666,True,0,,
2018-02-16,AMZN,72.86849975585938,73.29000091552734,72.3280029296875,72.43450164794922,72.43450164794922,89452000,-0.008941218962002284,-0.8059864329248705,,,18.309212726528745,-1.1465677145776219,0.013280936072638529,30.158730158730158,True,0,,
2018-02-20,AMZN,72.32450103759766,74.4384994506836,72.32450103759766,73.4175033569336,73.4175033569336,129984000,0.013570904563712238,0.5821063161662416,,,18.682921923922194,-0.08936106610356485,0.028794201878649013,76.19047619047619,True,0,,
2018-02-21,AMZN,74.25,75.17449951171875,73.94599914550781,74.14600372314453,74.14600372314453,126088000,0.009922706887337096,0.35244034287093595,,,18.652490633837512,-0.23455936415453071,0.016568665936441608,53.96825396825397,True,0,,
2018-02-22,AMZN,74.76799774169922,75.12699890136719,73.78800201416016,74.26699829101562,74.26699829101562,97162000,0.001631842065593636,-0.1743379164179822,,,18.391890246489105,-1.146591957469352,0.018029500559052686,58.730158730158735,True,0,,
2018-02-23,AMZN,74.76699829101562,75.0,74.32499694824219,75.0,75.0,88362000,0.009869817359685173,0.32980311304137994,,,18.296952570936355,-1.42695988858103,0.009000040690104167,3.1746031746031744,True,0,,
2018-02-26,AMZN,75.45999908447266,76.14199829101562,75.3499984741211,76.09750366210938,76.09750366210938,99100000,0.014633382161458375,0.6264251334052225,,,18.411639999300217,-0.9550217184042713,0.010407697740141315,12.698412698412698,True,0,,
2018-02-27,AMZN,76.2249984741211,76.33899688720703,75.3604965209961,75.5989990234375,75.5989990234375,96176000,-0.006550867172796515,-0.6836773012252134,,,18.38169040426108,-1.0583552038983386,0.012943297912021017,23.809523809523807,True,0,,
2018-02-28,AMZN,75.97550201416016,76.43499755859375,75.5999984741211,75.62249755859375,75.62249755859375,90300000,0.0003108313001467522,-0.23000821557828996,,,18.318648018387215,-1.2473365480362368,0.011041675578430653,17.46031746031746,True,0,,
2018-03-01,AMZN,75.68000030517578,75.92449951171875,73.25,74.67250061035156,74.67250061035156,136704000,-0.012562358807392093,-1.0269518383085612,,,18.733328562421896,0.04832109481780756,0.03581639144073333,82.53968253968253,True,0,,
2018-03-02,AMZN,73.45500183105469,75.05249786376953,72.75050354003906,75.01249694824219,75.01249694824219,131752000,0.004553166629101657,0.05332047884078782,,,18.69643192553618,-0.08262849070798103,0.030688144207742078,76.19047619047619,True,0,,
2018-03-05,AMZN,74.71199798583984,76.26899719238281,74.05000305175781,76.18049621582031,76.18049621582031,104678000,0.01557072907976953,0.7277264669197759,,,18.46639952959731,-0.7701031683084408,0.02912811350478161,74.60317460317461,True,0,,
2018-03-06,AMZN,76.66000366210938,77.10649871826172,76.4000015258789,76.88200378417969,76.88200378417969,91234000,0.00920849302913429,0.3179269342885123,,,18.328938192586833,-1.1084385726606858,0.009189370172583759,6.349206349206349,True,0,,
2018-03-07,AMZN,76.32599639892578,77.29499816894531,76.12550354003906,77.25,77.25,83482000,0.004786506564700588,0.013799700340412223,,,18.240141597720502,-1.2959978551075049,0.015139089047330098,42.857142857142854,True,0,,
2018-03-08,AMZN,77.5,77.74400329589844,77.26249694824219,77.59300231933594,77.59300231933594,77252000,0.0044401594736043215,-0.03951544569251132,,,18.162583363374626,-1.4677785534491115,0.006205538299376516,3.1746031746031744,True,0,,
2018-03-09,AMZN,78.17500305175781,78.9469985961914,77.9540023803711,78.94450378417969,78.94450378417969,90686000,0.01741782666536884,0.8234997197425216,,,18.322913548154865,-0.8234894918524751,0.012578408479645252,26.984126984126984,True,0,,
