date,ticker,anomaly_flag,ret,ret_z,volz,range_pct,type,why
2018-02-14,AMZN,0,0.025832207585371192,1.3809067392123644,-0.33719012173569857,82.53968253968253,,
2018-02-14,META,0,0.03678905399410648,2.1858800191381764,0.1033354490701792,88.88888888888889,,
2018-02-14,MSFT,0,0.01565800879432655,0.9257551146049983,-0.156967660432676,88.88888888888889,,
2018-02-14,NVDA,0,0.03778547101816354,1.3822782768886728,0.29389090672339535,88.88888888888889,,
2018-02-14,QQQ,0,0.01872350485420471,1.607327472645207,0.12283061812688208,93.65079365079364,,
2018-02-15,AAPL,0,0.033578331832584185,2.3535205456928843,0.3739246483691377,82.53968253968253,,
2018-02-15,AMZN,0,0.007380856462852581,0.20102126681618895,-0.4614241240927361,66.66666666666666,,
2018-02-15,META,0,0.002450825362559028,0.12656514288772552,-0.9602696674167871,61.904761904761905,,
2018-02-15,MSFT,0,0.020372251419909615,1.2062185196854855,-0.8557328170670218,80.95238095238095,,
2018-02-15,NVDA,0,0.02104188924503192,0.7036067081408582,0.12060971336129385,53.96825396825397,,
2018-02-15,QQQ,0,0.018564099320318217,1.537623727266104,0.0813068844360767,85.71428571428571,,
2018-02-16,AAPL,0,-0.0032372110470295645,-0.23857893940212657,-0.45034741032424513,66.66666666666666,,
2018-02-16,AMZN,0,-0.008941218962002284,-0.8059864329248705,-1.1465677145776219,30.158730158730158,,
2018-02-16,META,0,-0.014447434243976987,-0.8393341856270516,-0.9390618460930205,60.317460317460316,,
2018-02-16,MSFT,0,-0.007122646746482553,-0.5666009469228083,-0.5813141552919827,65.07936507936508,,
2018-02-16,NVDA,0,-0.010790883087538505,-0.5031973681453785,-0.15047400262097044,50.79365079365079,,
2018-02-16,QQQ,0,-0.004466125437508461,-0.49902592666208206,0.4330974100622262,71.42857142857143,,
2018-02-20,AAPL,0,-0.003363822304680242,-0.25920761923947855,-1.064197452350065,58.730158730158735,,
2018-02-20,AMZN,0,0.013570904563712238,0.5821063161662416,-0.08936106610356485,76.19047619047619,,
2018-02-20,META,0,-0.007611820873137276,-0.4361087499158447,-0.8193750970899627,47.61904761904761,,
2018-02-20,MSFT,0,0.007826007278833869,0.37907924265658133,-0.6054724494002317,79.36507936507937,,
2018-02-20,NVDA,0,0.0214897286143243,0.7069375303223099,-0.01465131497025124,58.730158730158735,,
2018-02-20,QQQ,0,0.002000823799822582,0.05689889948882635,-0.7922716564595462,73.01587301587301,,
2018-02-21,AAPL,0,-0.004538749574492185,-0.32334999212515314,-0.7495619126194464,66.66666666666666,,
2018-02-21,AMZN,0,0.009922706887337096,0.35244034287093595,-0.23455936415453071,53.96825396825397,,
2018-02-21,META,0,0.010794873912415737,0.6196433513437616,-0.47978944617103614,77.77777777777779,,
2018-02-21,MSFT,0,-0.01326580896999996,-0.9605963277787708,-1.0175316015698632,69.84126984126983,,
2018-02-21,NVDA,0,-0.03039216111400367,-1.2530174985412768,0.6884972073777725,82.53968253968253,,
2018-02-21,QQQ,0,-0.0028433989585130437,-0.3478205682442737,-0.537057621790382,80.95238095238095,,
2018-02-22,AAPL,0,0.008359201475256928,0.5479177936457484,-1.5409952932526474,47.61904761904761,,
2018-02-22,AMZN,0,0.001631842065593636,-0.1743379164179822,-1.146591957469352,58.730158730158735,,
2018-02-22,META,0,0.006070494183724184,0.33890534527714183,-1.2457712623122987,41.269841269841265,,
2018-02-22,MSFT,0,0.002623151015598957,0.04790054750310274,-1.3899229379602778,52.38095238095239,,
2018-02-22,NVDA,0,0.003273253802111853,0.028865072416558828,-0.7778451935987079,42.857142857142854,,
2018-02-22,QQQ,0,-0.00012145072451452688,-0.11322446274625494,-0.8577273723373889,66.66666666666666,,
2018-02-23,AAPL,0,0.01739112852601199,1.1462300609355074,-1.2043194919931255,41.269841269841265,,
2018-02-23,AMZN,0,0.009869817359685173,0.32980311304137994,-1.42695988858103,3.1746031746031744,,
2018-02-23,META,0,0.02402360665802661,1.3436082095684578,-1.0631672509684909,63.49206349206349,,
2018-02-23,MSFT,0,0.025400955804290026,1.4831011837594195,-1.1554185852682226,58.730158730158735,,
2018-02-23,NVDA,0,0.0156101620198974,0.4930865352152925,-1.505146027484894,7.936507936507936,,
2018-02-23,QQQ,0,0.020448834936319882,1.6704863564235317,-0.16026027224066086,76.19047619047619,,
2018-02-26,AAPL,0,0.019772199123331058,1.3102178981799508,-0.6863340088500359,65.07936507936508,,
2018-02-26,AMZN,0,0.014633382161458375,0.6264251334052225,-0.9550217184042713,12.698412698412698,,
2018-02-26,META,0,0.008947614531125803,0.4848732415975104,-1.239295859687985,30.158730158730158,,
2018-02-26,MSFT,0,0.014458727096211321,0.7726016375762972,-0.6441569568019306,38.095238095238095,,
2018-02-26,NVDA,0,0.00264317767579203,0.007351802767294331,-1.0739825403042726,12.698412698412698,,
2018-02-26,QQQ,0,0.013260387308171806,1.0169945053916167,-0.7117200648757698,47.61904761904761,,
2018-02-27,AAPL,0,-0.0032411721409848493,-0.25282360222355876,-0.5999154985458792,47.61904761904761,,
2018-02-27,AMZN,0,-0.006550867172796515,-0.6836773012252134,-1.0583552038983386,23.809523809523807,,
2018-02-27,META,0,-0.018763740600722834,-1.077994847997283,-1.5679428816162941,50.79365079365079,,
2018-02-27,MSFT,0,-0.012785740720054117,-0.9440981591487485,-1.1883128832592826,57.14285714285714,,
2018-02-27,NVDA,0,-0.0021090303002303523,-0.17332236151039104,-1.1972175422832396,9.523809523809524,,
2018-02-27,QQQ,0,-0.01238238596867991,-1.1787575451621726,-0.6010790904927549,73.01587301587301,,
2018-02-28,AAPL,0,-0.0015133185399572868,-0.1335941302836146,-0.7004455454340213,50.79365079365079,,
2018-02-28,AMZN,0,0.0003108313001467522,-0.23000821557828996,-1.2473365480362368,17.46031746031746,,
2018-02-28,META,0,-0.017303956613855975,-0.9642036175914086,-1.0031245029110452,74.60317460317461,,
2018-02-28,MSFT,0,-0.0045646603833598975,-0.41569682341133973,-0.5444941592328163,79.36507936507937,,
2018-02-28,NVDA,0,-0.016500087853093648,-0.7011327786038255,-0.7910513980984208,49.2063492063492,,
2018-02-28,QQQ,0,-0.006417284065972195,-0.6452967848631235,-0.6100610758979155,74.60317460317461,,
2018-03-01,AAPL,0,-0.01751610833134032,-1.209139704856638,0.2166320274288819,93.65079365079364,,
2018-03-01,AMZN,0,-0.012562358807392093,-1.0269518383085612,0.04832109481780756,82.53968253968253,,
2018-03-01,META,0,-0.013347074163863715,-0.7226785295737163,-0.34846883982655724,84.12698412698413,,
2018-03-01,MSFT,0,-0.009811224596714574,-0.7276220546532167,0.025301149287772596,90.47619047619048,,
2018-03-01,NVDA,0,-0.04045457604722269,-1.5868014210695716,1.0492279438916527,90.47619047619048,,
2018-03-01,QQQ,0,-0.016327170346893904,-1.4632918121547915,0.8164636017691284,93.65079365079364,,
2018-03-02,AAPL,0,0.006914455753935123,0.4349706246194375,-0.596690293889409,74.60317460317461,,
2018-03-02,AMZN,0,0.004553166629101657,0.05332047884078782,-0.08262849070798103,76.19047619047619,,
2018-03-02,META,0,0.0038650990732391755,0.2347967381953251,-0.8103208770792123,68.25396825396825,,
2018-03-02,MSFT,0,0.0021541630211885376,0.032174293424304945,-0.3677475951370921,80.95238095238095,,
2018-03-02,NVDA,0,0.01864682983970889,0.6102826936724208,0.6084268046439206,87.3015873015873,,
2018-03-02,QQQ,0,0.009180715160878039,0.6815662247875464,0.027699259380538643,90.47619047619048,,
2018-03-05,AAPL,0,0.003461612785651047,0.17953833363998747,-1.6873185809524163,65.07936507936508,,
2018-03-05,AMZN,0,0.01557072907976953,0.7277264669197759,-0.7701031683084408,74.60317460317461,,
2018-03-05,META,0,0.02140173602124462,1.2068654003796908,-1.405664253373459,80.95238095238095,,
2018-03-05,MSFT,0,0.0063407883589301495,0.27374463072404465,-1.3603858749992421,73.01587301587301,,
2018-03-05,NVDA,0,-0.003762713775924631,-0.27189258031139985,-0.5242552821327214,65.07936507936508,,
2018-03-05,QQQ,0,0.011084635174508639,0.8155878056892263,-1.009957025051748,87.3015873015873,,
2018-03-06,AAPL,0,-0.0008480136269356509,-0.09979801708985424,-2.0865814650011028,36.507936507936506,,
2018-03-06,AMZN,0,0.00920849302913429,0.3179269342885123,-1.1084385726606858,6.349206349206349,,
2018-03-06,META,0,-0.0034366831021130917,-0.21995264489155728,-1.6344196592297147,46.03174603174603,,
2018-03-06,MSFT,0,-0.0034175819602459967,-0.33214771059999887,-1.4721989615742619,47.61904761904761,,
2018-03-06,NVDA,0,0.027626071393253238,0.9548563858748765,-0.48645753153879184,31.746031746031743,,
2018-03-06,QQQ,0,0.004230775273617926,0.23948254954993778,-1.6868575900420237,42.857142857142854,,
2018-03-07,AAPL,0,-0.009282992477925078,-0.6755329980852924,-0.9743233656320863,19.047619047619047,,
2018-03-07,AMZN,0,0.004786506564700588,0.013799700340412223,-1.2959978551075049,42.857142857142854,,
2018-03-07,META,0,0.021859977990368096,1.2111042568516386,-0.6603380550060716,82.53968253968253,,
2018-03-07,MSFT,0,0.0057865487845620844,0.24732016761603767,-0.7359108564172565,47.61904761904761,,
2018-03-07,NVDA,0,-0.0013216275950492795,-0.18852610271025688,-0.7230696665485186,38.095238095238095,,
2018-03-07,QQQ,0,0.002313870113040517,0.06880602234299943,-1.1193564532911249,60.317460317460316,,
2018-03-08,AAPL,0,0.010912713032628307,0.6941374287188318,-1.9270482585674307,36.507936507936506,,
2018-03-08,AMZN,0,0.0044401594736043215,-0.03951544569251132,-1.4677785534491115,3.1746031746031744,,
2018-03-08,META,0,-0.007457364236050035,-0.49581839181254833,-0.9481134133038412,39.682539682539684,,
2018-03-08,MSFT,0,0.006072838701987493,0.23377824918939155,-0.7639806571467227,34.92063492063492,,
2018-03-08,NVDA,0,-0.002729165366523234,-0.2882361431110339,-1.636950485849617,7.936507936507936,,
2018-03-08,QQQ,0,0.005505538231677765,0.3195624361366039,-1.7498319348671667,17.46031746031746,,
2018-03-09,AAPL,0,0.01718054044419781,1.10154465530041,-0.6732247722546577,55.55555555555556,,
2018-03-09,AMZN,0,0.01741782666536884,0.8234997197425216,-0.8234894918524751,26.984126984126984,,
2018-03-09,META,0,0.015849410210214465,0.844598816636325,-0.6033503790033602,25.396825396825395,,
2018-03-09,MSFT,0,0.02234461024019252,1.3037911039568375,0.6513081159382673,49.2063492063492,,
2018-03-09,NVDA,0,0.017207180271874734,0.5184646536152288,-0.8960262018699193,4.761904761904762,,
2018-03-09,QQQ,0,0.019427825428807166,1.4835555530748468,-0.6241667141305625,65.07936507936508,,
2018-03-12,AAPL,0,0.009667958882601635,0.5677593897439223,-0.6005435317355783,39.682539682539684,,
2018-03-12,AMZN,0,0.012350428812454961,0.4768430251382568,-0.28556573970777965,26.984126984126984,,
2018-03-12,META,0,-0.0025372823811881107,-0.19952471899992763,-1.2624418177546952,11.11111111111111,,
2018-03-12,MSFT,0,0.0023821930937952818,-0.016578413580937243,-0.6826571757145526,30.158730158730158,,
2018-03-12,NVDA,0,0.01805723004567583,0.5457570703603655,-0.32323099655058984,47.61904761904761,,
2018-03-12,QQQ,0,0.00531254851536489,0.27217506137777503,-0.5992609126225193,30.158730158730158,,
2018-03-13,AAPL,0,-0.00963037641188047,-0.7288511708624549,-0.5902037554396511,82.53968253968253,,
2018-03-13,AMZN,0,-0.006387748444923624,-0.7648963092068024,0.6515638153625256,71.42857142857143,,
2018-03-13,META,0,-0.015587756832190935,-0.9325117289898682,-0.5191672511494193,77.77777777777779,,
2018-03-13,MSFT,0,-0.024387563573759707,-1.7702031217125358,0.7561296046939963,93.65079365079364,,
2018-03-13,NVDA,0,-0.008207857900659365,-0.5093616017318201,-0.18156321794634303,71.42857142857143,,
2018-03-13,QQQ,0,-0.01361411412340574,-1.2950750668979265,0.6424765692415774,88.88888888888889,,
2018-03-14,AAPL,0,-0.008501263277392868,-0.6404145588644571,-0.8728562067770789,58.730158730158735,,
2018-03-14,AMZN,0,0.001775698923243585,-0.21737372618661788,-1.243623932225175,11.11111111111111,,
2018-03-14,META,0,0.012700596595270008,0.7063702239285339,-0.8432580500704484,28.57142857142857,,
2018-03-14,MSFT,0,-0.005931641906744889,-0.5123377122178943,0.6561587211959232,66.66666666666666,,
2018-03-14,NVDA,0,0.004158357150121583,-0.010376740942464543,-0.8100610855695712,19.047619047619047,,
2018-03-14,QQQ,0,-0.00017500657093960648,-0.15845551963021232,-0.25337218501046804,50.79365079365079,,
2018-03-15,AAPL,0,0.0011766949844409513,0.03209879119510832,-2.182291681068368,42.857142857142854,,
2018-03-15,AMZN,0,-0.005455760159082668,-0.6873030679125464,-1.406668181583389,26.984126984126984,,
2018-03-15,META,0,-0.001791556759047408,-0.13709240390735797,-1.305365342621763,9.523809523809524,,
2018-03-15,MSFT,0,0.00351629863227787,0.11557937868020225,-0.329927833908489,60.317460317460316,,
2018-03-15,NVDA,0,0.002411917733031288,-0.07250936329489782,-1.691176560412884,28.57142857142857,,
2018-03-15,QQQ,0,-0.0008735939193068587,-0.20556596214143147,-1.5263354867980516,41.269841269841265,,
2018-03-16,AAPL,0,-0.003526571649491328,-0.2907323337348183,0.7280228847702334,14.285714285714285,,
2018-03-16,AMZN,0,-0.006724274466889391,-0.7671867837467549,0.38080863876688026,36.507936507936506,,
2018-03-16,META,0,0.006689780194727213,0.34066060741208315,1.6654650009034806,14.285714285714285,,
2018-03-16,MSFT,1,0.004459639734399445,0.17708231662367613,3.6444787459510803,41.269841269841265,volume_shock,volz > 2.5
2018-03-16,NVDA,0,0.004572274419335942,6.130091895450262e-05,-1.534931781221245,0.0,,
2018-03-16,QQQ,0,-0.0029733600214915112,-0.37794476948385286,-1.1694408908830298,30.158730158730158,,
2018-03-19,AAPL,0,-0.015278908146390768,-1.0716986686075403,-0.048649578646154275,76.19047619047619,,
2018-03-19,AMZN,0,-0.01702002356856136,-1.430460589395094,1.5411528379215607,68.25396825396825,,
2018-03-19,META,1,-0.0676967366442045,-3.933026432988999,11.293618876423233,93.65079365079364,crash + volume_shock,|ret_z| > 2.5; volz > 2.5
2018-03-19,MSFT,0,-0.01807617829216035,-1.2853679210921678,0.6847717930601763,61.904761904761905,,
2018-03-19,NVDA,0,-0.03784750064255782,-1.7507655831786182,0.8055068202677994,90.47619047619048,,
2018-03-19,QQQ,0,-0.02133597877006932,-1.8713550377016273,2.0790449115318936,84.12698412698413,,
2018-03-20,AAPL,0,-0.000342313154070073,-0.05327738904473681,-2.8014632700976305,26.984126984126984,,
2018-03-20,AMZN,0,0.02691387223103381,1.4420158335437918,-0.5889688094326608,74.60317460317461,,
2018-03-20,META,1,-0.02555651406124282,-1.3005898675300873,5.223147004575708,95.23809523809523,volume_shock,volz > 2.5; range_pct > 95
2018-03-20,MSFT,0,0.0025836159797540947,0.05870644125416118,-1.410790210810157,7.936507936507936,,
2018-03-20,NVDA,0,0.03560169090676135,1.244447836660369,-0.1462490322138135,80.95238095238095,,
2018-03-20,QQQ,0,0.0032914376222954456,0.16303118338405156,-0.7249230400295436,33.33333333333333,,
2018-03-21,AAPL,0,-0.022654467665648714,-1.5308515246860679,0.6932942860214583,77.77777777777779,,
2018-03-21,AMZN,0,-0.0029309385697435797,-0.4921387337359475,-0.3943460411952026,57.14285714285714,,
2018-03-21,META,1,0.00737446832269173,0.4222938059200282,2.9595462903186025,98.4126984126984,volume_shock,volz > 2.5; range_pct > 95
2018-03-21,MSFT,0,-0.006979073153268622,-0.5395947510586636,-0.9716144634539566,65.07936507936508,,
2018-03-21,NVDA,0,-0.004086885590526945,-0.34209535063514146,-1.0045568890354444,26.984126984126984,,
2018-03-21,QQQ,0,-0.00435436614324014,-0.43730709194960055,0.27215768630403303,69.84126984126983,,
2018-03-22,AAPL,0,-0.014129700293952774,-0.9131306428947223,1.1969343270998833,84.12698412698413,,
2018-03-22,AMZN,0,-0.023352257063312565,-1.7696888004909985,1.3531286273619119,60.317460317460316,,
2018-03-22,META,0,-0.026565893832033116,-1.3113174324398151,1.8018813991694296,88.88888888888889,,
2018-03-22,MSFT,0,-0.029087684986961237,-1.9770858506254487,1.4879704607959932,79.36507936507937,,
2018-03-22,NVDA,0,-0.02699535831891997,-1.2392639265930052,-0.06475817225613228,66.66666666666666,,
2018-03-22,QQQ,0,-0.02468235152242293,-2.0493062542490335,1.7702877120513676,77.77777777777779,,
2018-03-23,AAPL,0,-0.02315689472559601,-1.5007932654530192,1.0983525869469708,88.88888888888889,,
2018-03-23,AMZN,1,-0.03194990354365934,-2.2415502207667894,2.7393776086828114,85.71428571428571,volume_shock,volz > 2.5
2018-03-23,META,0,-0.03335551461807551,-1.6213535488449302,1.1316680798588596,92.06349206349206,,
2018-03-23,MSFT,0,-0.029067544517036747,-1.8984182955864346,2.0014700698538097,93.65079365079364,,
2018-03-23,NVDA,0,-0.036716756405047346,-1.6013070311059023,1.1886818732709936,80.95238095238095,,
2018-03-23,QQQ,0,-0.02635156874037836,-2.0958008331077362,2.209857690265868,92.06349206349206,,
2018-03-26,AAPL,1,0.04747208692983795,3.114818088752092,0.6138020573742717,90.47619047619048,spike,|ret_z| > 2.5
2018-03-26,AMZN,0,0.0403193371656132,2.173862681434907,0.45534461390959824,90.47619047619048,,
2018-03-26,META,1,0.004203475029503467,0.28336720954359645,2.265179706150317,100.0,range_spike,range_pct > 95
2018-03-26,MSFT,1,0.07570514423845043,4.634571990767625,2.9142814538687114,92.06349206349206,spike + volume_shock,|ret_z| > 2.5; volz > 2.5
2018-03-26,NVDA,0,0.049404870102819576,1.8035783422032352,0.3685417917058781,71.42857142857143,,
2018-03-26,QQQ,1,0.037158534580964186,2.777851090169935,0.8624854313380659,93.65079365079364,spike,|ret_z| > 2.5
2018-03-27,AAPL,1,-0.025641360300366123,-1.545573803933248,0.9693130031659959,95.23809523809523,range_spike,range_pct > 95
2018-03-27,AMZN,1,-0.037799009933227934,-2.4493419347897034,1.5248752319429217,95.23809523809523,range_spike,range_pct > 95
2018-03-27,META,1,-0.04898153255576554,-2.347250768699996,1.326815234272498,100.0,range_spike,range_pct > 95
2018-03-27,MSFT,1,-0.04595870598650065,-2.542892676128377,2.37035012823349,100.0,crash,|ret_z| > 2.5; range_pct > 95
2018-03-27,NVDA,1,-0.0775521785756691,-3.0915830795856314,3.6830892699429425,100.0,crash + volume_shock,|ret_z| > 2.5; volz > 2.5; range_pct > 95
2018-03-27,QQQ,1,-0.032360188194445416,-2.35543322450822,1.804727486121371,100.0,range_spike,range_pct > 95
2018-03-28,AAPL,0,-0.011049100291677716,-0.6297260861115688,1.0225873471419284,84.12698412698413,,
2018-03-28,AMZN,1,-0.043839574227757305,-2.6529629368615777,4.663551227472192,88.88888888888889,crash + volume_shock,|ret_z| > 2.5; volz > 2.5
2018-03-28,META,0,0.005321051261425458,0.35542173835205537,0.8496393451837769,77.77777777777779,,
2018-03-28,MSFT,0,-0.0008941250383434074,-0.09556982707888236,1.7405661159450219,77.77777777777779,,
2018-03-28,NVDA,0,-0.01849041312703259,-0.7506667616662838,1.482316689367472,88.88888888888889,,
2018-03-28,QQQ,0,-0.01150359778799781,-0.804711490334877,1.9545550910623049,84.12698412698413,,
2018-03-29,AAPL,0,0.007808650925804628,0.4798886702676652,0.6422161227113703,82.53968253968253,,
2018-03-29,AMZN,1,0.011121789958675743,0.4111094865653246,2.853133115576709,93.65079365079364,volume_shock,volz > 2.5
2018-03-29,META,0,0.04417443495358109,2.185277204777767,0.758671380530668,87.3015873015873,,
2018-03-29,MSFT,0,0.021031712347815867,1.0186723934700013,1.0784762177287934,92.06349206349206,,
2018-03-29,NVDA,0,0.04626133925292697,1.5541334451981028,1.2348201173310105,90.47619047619048,,
2018-03-29,QQQ,0,0.01831491361626525,1.2289989766172578,1.0113368538866696,90.47619047619048,,
2018-04-02,AAPL,0,-0.006555961889482931,-0.38931173184666634,0.5452370876074576,77.77777777777779,,
2018-04-02,AMZN,1,-0.05206094449224363,-2.9099445430924544,1.7657007465942633,85.71428571428571,crash,|ret_z| > 2.5
2018-04-02,META,0,-0.027536133494445947,-1.1940567589900812,0.07808563671504926,74.60317460317461,,
2018-04-02,MSFT,0,-0.03013052380950232,-1.5835034893231188,1.1806891735735823,87.3015873015873,,
2018-04-02,NVDA,0,-0.045511077434466696,-1.6806735627030394,1.1401379795111906,92.06349206349206,,
2018-04-02,QQQ,0,-0.02885180035546986,-1.9690576675466775,1.5047954460753281,92.06349206349206,,
2018-04-03,AAPL,0,0.01025905009062189,0.6269875255535143,-0.358291272248565,66.66666666666666,,
2018-04-03,AMZN,0,0.014621073252283123,0.5966424327196748,1.5368134321532325,84.12698412698413,,
2018-04-03,META,0,0.004633345054225302,0.2956750897982937,0.23663823908061998,84.12698412698413,,
2018-04-03,MSFT,0,0.013443229897158293,0.6260669603439855,0.2357198669091205,69.84126984126983,,
2018-04-03,NVDA,0,0.019452117171191885,0.5835585043434688,0.17280510230040483,71.42857142857143,,
2018-04-03,QQQ,0,0.011253424181009386,0.7318380005844975,0.724755031247145,77.77777777777779,,
2018-04-04,AAPL,0,0.019122162978705504,1.1380772415271474,0.31419747469231324,93.65079365079364,,
2018-04-04,AMZN,0,0.013304155601610468,0.510672681772454,0.37282782355655125,84.12698412698413,,
2018-04-04,META,0,-0.006469581794146029,-0.2160338514487907,0.39984348990636676,71.42857142857143,,
2018-04-04,MSFT,0,0.029205288255033546,1.3896578895147547,0.06720002857997352,92.06349206349206,,
2018-04-04,NVDA,0,0.00394964138802667,0.036758386073844664,0.7699366594567707,84.12698412698413,,
2018-04-04,QQQ,0,0.01577035131489679,1.0052753706979245,0.771733138068702,92.06349206349206,,
2018-04-05,AAPL,0,0.006934487077101759,0.4062906009171091,-0.9064251966239001,31.746031746031743,,
2018-04-05,AMZN,0,0.02919384373872269,1.30105431867008,0.10624687556342885,50.79365079365079,,
2018-04-05,META,0,0.02733729319525824,1.3584750871967028,0.09190912177087342,65.07936507936508,,
2018-04-05,MSFT,0,0.0005412831459916667,-0.04284072708549941,-0.5998825269623913,39.682539682539684,,
2018-04-05,NVDA,0,-0.021481739852321158,-0.8189576175922325,0.34553437717359914,77.77777777777779,,
2018-04-05,QQQ,0,0.00569637781678578,0.35327788779153907,-0.36922585549840536,46.03174603174603,,
2018-04-06,AAPL,0,-0.025578991996461076,-1.5437436820479806,0.3091259092826224,73.01587301587301,,
2018-04-06,AMZN,0,-0.032044139547784845,-1.7248267760888563,-0.17451022653969253,80.95238095238095,,
2018-04-06,META,0,-0.013430576016418061,-0.5165113930518666,0.03541617445681003,63.49206349206349,,
2018-04-06,MSFT,0,-0.023273129950289295,-1.1975822734965236,0.1970186399597331,82.53968253968253,,
2018-04-06,NVDA,0,-0.0322068570707148,-1.1782339259410535,0.15109022382067444,68.25396825396825,,
2018-04-06,QQQ,0,-0.02502307671862347,-1.6455451886254888,0.43835104039534256,80.95238095238095,,
2018-04-09,AAPL,0,0.009918370422125733,0.5953919088327296,-0.6265514272325496,57.14285714285714,,
2018-04-09,AMZN,0,0.0006049309856379637,-0.09562096325850929,-1.1770197084014047,55.55555555555556,,
2018-04-09,META,0,0.004643726053298103,0.3148081549292463,-0.2685556203902942,58.730158730158735,,
2018-04-09,MSFT,0,0.005984713327537472,0.24728144434086605,-0.5548929948751637,74.60317460317461,,
2018-04-09,NVDA,0,0.005414238112040337,0.17325022166913573,-0.7727584989269818,57.14285714285714,,
2018-04-09,QQQ,0,0.007023115466237018,0.46278178947775706,-0.5921230621517865,69.84126984126983,,
2018-04-10,AAPL,0,0.018817866966245322,1.120207990002614,-0.8199994047609553,34.92063492063492,,
2018-04-10,AMZN,0,0.02143542524562969,0.9163642281825506,-1.1757104913665188,30.158730158730158,,
2018-04-10,META,0,0.045020082110838855,2.16473034930386,0.42256068706845784,90.47619047619048,,
2018-04-10,MSFT,0,0.023245397883487673,1.0852868617493865,-1.2333831372506412,34.92063492063492,,
2018-04-10,NVDA,0,0.05802861848813423,2.0194523796511388,0.5634758602291989,41.269841269841265,,
2018-04-10,QQQ,0,0.02206274543887088,1.4292760743347148,-0.28819570612737344,55.55555555555556,,
2018-04-11,AAPL,0,-0.00467539476939316,-0.2786433295053183,-1.9746218431100993,30.158730158730158,,
2018-04-11,AMZN,0,-0.006384761566404218,-0.4234435233576107,-1.6467207912273059,36.507936507936506,,
2018-04-11,META,0,0.007755679342543731,0.42274908099458325,0.3081304196228283,68.25396825396825,,
2018-04-11,MSFT,0,-0.010982105553234423,-0.5774724305517159,-1.4153161057053496,44.44444444444444,,
2018-04-11,NVDA,0,-0.00732729916655972,-0.28041143349319,-1.1750140578109567,19.047619047619047,,
2018-04-11,QQQ,0,-0.005768704177416484,-0.36496421011540636,-0.7749298636366243,31.746031746031743,,
2018-04-12,AAPL,0,0.009858418876730557,0.5712967981454372,-1.645299266294573,14.285714285714285,,
2018-04-12,AMZN,0,0.015031037769792865,0.6086487803695726,-1.8774832520350946,11.11111111111111,,
2018-04-12,META,0,-0.014730788105616788,-0.575158658550699,-0.4111515977779486,47.61904761904761,,
2018-04-12,MSFT,0,0.018724475336918678,0.8481265210710126,-1.1228961440839194,39.682539682539684,,
2018-04-12,NVDA,0,0.03695182325435242,1.2398970528497963,-0.2736903929143072,47.61904761904761,,
2018-04-12,QQQ,0,0.012041311279178624,0.7627805081608537,-1.7513143352795122,23.809523809523807,,
2018-04-13,AAPL,0,0.0033881770228869623,0.1850796253722717,-1.073868723555174,15.873015873015872,,
2018-04-13,AMZN,0,-0.012226519005276604,-0.7020024665490238,-1.2491166283704949,50.79365079365079,,
2018-04-13,META,0,0.003966850087928853,0.2578779842520287,-1.6650592633076042,7.936507936507936,,
2018-04-13,MSFT,0,-0.0053429112880151175,-0.3153663328785414,-1.5322658052048448,41.269841269841265,,
2018-04-13,NVDA,0,-0.013214027578980048,-0.4881823616979998,-0.803498953891527,58.730158730158735,,
2018-04-13,QQQ,0,-0.005178668568279421,-0.33452143018240643,-0.4703288160496925,50.79365079365079,,
2018-04-16,AAPL,0,0.006238373610914616,0.35277956372237607,-1.672817769344913,1.5873015873015872,,
2018-04-16,AMZN,0,0.007485369514734552,0.2599250381994657,-1.8817442480481208,19.047619047619047,,
2018-04-16,META,0,0.0018841543034022745,0.16327571298086935,-1.9074266341424666,14.285714285714285,,
2018-04-16,MSFT,0,0.011710178341718391,0.4995256192547639,-1.8863002481000453,9.523809523809524,,
2018-04-16,NVDA,0,-4.304655722464634e-05,-0.034173453386675615,-1.9664924322126125,25.396825396825395,,
2018-04-16,QQQ,0,0.0076225711186641565,0.48036008473390956,-1.810236822317542,23.809523809523807,,
2018-04-17,AAPL,0,0.013763952364414411,0.7949180827032514,-0.7477192545511545,33.33333333333333,,
2018-04-17,AMZN,0,0.04323969457439136,1.9893435788305742,-0.3354460538148097,68.25396825396825,,
2018-04-17,META,0,0.023236181485388085,1.100151831733838,-1.5444674210327574,28.57142857142857,,
2018-04-17,MSFT,0,0.020176421267522615,0.9074501039078093,-0.8376415046655459,26.984126984126984,,
2018-04-17,NVDA,0,0.026134964676572725,0.8480543424119817,-1.1211175151852382,46.03174603174603,,
2018-04-17,QQQ,0,0.02152515587294168,1.352111541204399,-1.1329807625479198,47.61904761904761,,
2018-04-18,AAPL,0,-0.0022441729730654503,-0.15297956895703732,-1.7376595056889557,9.523809523809524,,
2018-04-18,AMZN,0,0.015965907361371823,0.6279670461563555,-0.2773412448335034,39.682539682539684,,
2018-04-18,META,0,-0.013637065955045546,-0.5824824606880221,-1.6759263515095233,14.285714285714285,,
2018-04-18,MSFT,0,0.00385109092184166,0.10550573126135496,-1.54100392555843,7.936507936507936,,
2018-04-18,NVDA,0,-0.004925505182775569,-0.22192888236574934,-1.5891413070370743,38.095238095238095,,
2018-04-18,QQQ,0,0.0020467862537221215,0.10453981654470443,-1.7184344744854076,22.22222222222222,,
